Year,FAMILY INTERVIEW (ID) NUMBER,AMOUNT CREDIT/STORE CARD DEBT,AMT INVESTED IN STOCKS ,TOTAL FAMILY INCOM, COMPLETED ED
2017,6821,0,999999999,89887,99
2017,8463,0,0,94541,14
2017,7021,0,0,55609,9
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,7586,8000,0,38000,99
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5033,0,0,27300,12
2017,4801,0,0,172130,14
2017,NA,NA,NA,NA,NA
2017,6769,25000,0,193420,17
2017,4914,0,0,10000,17
2017,5119,0,0,39040,15
2017,4031,0,0,1600,99
2017,4088,0,0,11496,11
2017,4080,10000,0,134300,15
2017,NA,NA,NA,NA,NA
2017,8182,0,0,36729,13
2017,NA,NA,NA,NA,NA
2017,5835,2500,0,38672,14
2017,4015,0,0,56888,14
2017,4090,500,0,33730,12
2017,7134,0,0,70000,16
2017,5027,0,0,8604,11
2017,9255,0,0,534500,16
2017,5909,2100,0,37972,10
2017,5502,0,0,143000,16
2017,6006,0,0,75132,14
2017,9151,0,0,218460,16
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,9068,0,0,60000,13
2017,NA,NA,NA,NA,NA
2017,4701,0,0,19788,12
2017,5714,0,0,28600,14
2017,7314,0,0,58000,12
2017,8272,0,0,93000,12
2017,3290,15000,0,118200,12
2017,3404,0,0,21847,12
2017,2816,3000,0,42800,14
2017,6649,0,0,34183,14
2017,7283,0,0,35601,14
2017,6884,0,0,5400,16
2017,7168,0,0,26196,12
2017,7848,0,0,6000,12
2017,7764,0,0,12527,13
2017,NA,NA,NA,NA,NA
2017,3601,0,0,11569,13
2017,3065,1000,0,91100,17
2017,3189,5000,0,65000,13
2017,3154,0,0,20201,17
2017,NA,NA,NA,NA,NA
2017,3378,0,0,53400,12
2017,NA,NA,NA,NA,NA
2017,8598,2400,0,16000,16
2017,4409,0,0,111482,14
2017,3986,0,0,55680,13
2017,5737,1200,0,36801,12
2017,4455,3000,0,96200,13
2017,8639,0,0,40200,17
2017,8792,0,0,55800,15
2017,5989,0,0,37500,14
2017,NA,NA,NA,NA,NA
2017,4177,0,0,17124,12
2017,7469,0,0,60000,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4991,10000,37000,112100,16
2017,8704,15000,0,56400,15
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4498,0,0,3878,14
2017,4303,0,0,39520,12
2017,5255,0,0,22100,10
2017,9010,0,0,28000,14
2017,NA,NA,NA,NA,NA
2017,5247,0,0,22500,12
2017,4861,1000,0,56185,14
2017,7252,0,0,50000,12
2017,NA,NA,NA,NA,NA
2017,1673,0,0,26847,99
2017,1675,0,0,24000,12
2017,1454,0,0,59233,12
2017,1494,0,0,8400,12
2017,1613,0,0,700,11
2017,1674,0,0,0,15
2017,1554,0,0,24340,14
2017,1902,0,0,9742,11
2017,1909,0,0,4000,11
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,1640,0,0,52967,14
2017,1593,0,0,18000,16
2017,NA,NA,NA,NA,NA
2017,2083,0,0,56000,14
2017,1741,0,0,24000,16
2017,1637,0,0,28400,12
2017,1893,400,0,9500,12
2017,NA,NA,NA,NA,NA
2017,8341,0,0,117000,17
2017,9457,0,0,73500,12
2017,8732,0,0,86500,15
2017,NA,NA,NA,NA,NA
2017,6326,0,0,11620,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,7506,0,0,167562,16
2017,NA,NA,NA,NA,NA
2017,8041,0,0,186440,16
2017,6288,17000,0,58660,13
2017,9194,0,0,86507,15
2017,7612,0,0,34610,14
2017,NA,NA,NA,NA,NA
2017,7478,0,0,39520,14
2017,NA,NA,NA,NA,NA
2017,5923,15000,0,100000,17
2017,9548,6000,999999998,75000,99
2017,NA,NA,NA,NA,NA
2017,4314,6500,0,59500,11
2017,7315,0,0,48000,11
2017,NA,NA,NA,NA,NA
2017,7987,0,0,519550,17
2017,4488,0,0,67694,99
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5848,0,0,550,10
2017,7333,500,0,66500,13
2017,NA,NA,NA,NA,NA
2017,6509,0,0,20000,11
2017,6836,0,0,28000,11
2017,6987,0,0,112000,10
2017,7523,0,0,15900,12
2017,6397,0,0,42000,11
2017,6210,0,0,13600,12
2017,8189,0,0,24227,11
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,6313,0,0,25000,11
2017,6878,0,0,52000,12
2017,NA,NA,NA,NA,NA
2017,7397,0,0,68000,16
2017,2914,1800,0,35007,11
2017,2940,330,0,25800,12
2017,3010,0,0,20800,12
2017,3198,0,0,60050,13
2017,NA,NA,NA,NA,NA
2017,3724,0,0,60100,17
2017,3073,0,0,44880,13
2017,3158,0,0,33000,16
2017,3121,4000,0,70047,15
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,2897,16000,0,35808,12
2017,3048,5000,0,63150,12
2017,2924,0,0,59900,10
2017,3080,0,0,62864,14
2017,NA,NA,NA,NA,NA
2017,2911,0,0,50000,15
2017,3217,800,0,34000,11
2017,NA,NA,NA,NA,NA
2017,26,0,0,26847,99
2017,937,10500,0,61100,16
2017,332,11000,0,40000,16
2017,NA,NA,NA,NA,NA
2017,6216,0,0,25860,13
2017,NA,NA,NA,NA,NA
2017,4963,0,0,50000,14
2017,6447,0,0,16870,9
2017,NA,NA,NA,NA,NA
2017,8764,0,0,25160,13
2017,4869,0,0,32460,8
2017,893,0,0,16900,12
2017,1676,0,0,10644,12
2017,2137,0,0,95768,11
2017,1155,0,0,16730,11
2017,1144,0,0,10620,12
2017,1971,5000,0,76000,14
2017,1202,0,0,31340,12
2017,2500,0,0,79000,12
2017,NA,NA,NA,NA,NA
2017,2059,0,0,19247,12
2017,NA,NA,NA,NA,NA
2017,1247,0,0,16000,12
2017,2004,0,0,2000,10
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,1845,0,0,26883,12
2017,2403,0,0,51672,11
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,7684,0,0,41336,14
2017,NA,NA,NA,NA,NA
2017,3011,0,0,17640,13
2017,2770,0,0,39000,16
2017,3119,0,0,44000,12
2017,2865,0,0,76064,13
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,3695,0,0,21694,12
2017,5968,0,0,27000,12
2017,5470,0,0,43600,12
2017,5507,6000,0,27500,14
2017,8697,2000,0,81710,12
2017,6133,2500,0,153100,16
2017,NA,NA,NA,NA,NA
2017,3558,0,0,54494,12
2017,NA,NA,NA,NA,NA
2017,2388,0,0,12000,5
2017,5225,0,0,4950,14
2017,4813,0,0,31000,12
2017,4284,0,0,27000,11
2017,4894,0,0,42847,12
2017,5101,0,0,51900,11
2017,NA,NA,NA,NA,NA
2017,4591,0,0,90300,16
2017,4929,0,0,10000,10
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4759,6000,0,41200,11
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4508,3000,0,130020,16
2017,6010,0,0,18069,16
2017,9523,0,0,108649,16
2017,NA,NA,NA,NA,NA
2017,4343,13000,0,103109,17
2017,NA,NA,NA,NA,NA
2017,1042,2500,0,24456,13
2017,1257,5000,0,61998,14
2017,1980,0,0,30550,15
2017,1391,0,0,42777,14
2017,1644,0,0,45322,14
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,1816,700,0,13560,10
2017,1720,6000,0,64000,12
2017,2055,0,0,22000,16
2017,2429,0,0,7200,11
2017,2386,0,0,30455,14
2017,2393,400,0,41310,15
2017,2410,0,0,12200,15
2017,1988,0,0,32247,13
2017,2431,0,0,20000,14
2017,1321,0,0,89030,16
2017,1973,5000,0,33500,12
2017,NA,NA,NA,NA,NA
2017,2142,0,0,206000,12
2017,1512,10000,0,184400,17
2017,1442,3000,0,12420,11
2017,1789,0,0,54460,14
2017,1655,0,0,30000,13
2017,1922,0,0,24000,12
2017,NA,NA,NA,NA,NA
2017,752,0,0,90002,12
2017,3769,0,0,13200,11
2017,5273,0,0,51000,11
2017,4267,0,0,72792,12
2017,4934,0,0,96576,13
2017,8543,0,0,10610,9
2017,4949,0,0,26000,17
2017,8143,0,15000,60000,13
2017,6896,0,0,15089,11
2017,4849,0,0,22902,10
2017,4889,0,0,62050,13
2017,9118,0,0,10000,13
2017,8930,0,0,64100,13
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,8459,0,0,2205,14
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,9590,0,0,31200,99
2017,3878,0,0,4092,13
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,6262,0,0,9600,12
2017,6223,10000,0,76600,14
2017,7374,0,0,54800,12
2017,6156,0,0,5550,14
2017,6585,0,0,108800,17
2017,6560,2500,0,84300,12
2017,6270,0,0,16917,14
2017,7875,200,0,21600,16
2017,6717,30000,0,60100,16
2017,6914,0,0,62006,16
2017,NA,NA,NA,NA,NA
2017,7454,0,0,51680,12
2017,8714,400,0,60300,13
2017,9268,2500,0,52850,16
2017,NA,NA,NA,NA,NA
2017,6634,3600,0,151000,12
2017,7024,0,0,20050,14
2017,7055,0,0,94010,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,3784,0,0,41448,11
2017,3945,0,0,13000,10
2017,3917,0,0,61200,11
2017,4824,0,0,21800,10
2017,NA,NA,NA,NA,NA
2017,6279,0,0,35647,12
2017,4986,0,0,33000,11
2017,5385,1500,0,31000,13
2017,4594,400,0,68000,15
2017,NA,NA,NA,NA,NA
2017,4054,0,0,3114,10
2017,6621,0,0,30228,14
2017,3868,0,0,12287,99
2017,6401,0,0,39585,12
2017,9489,0,0,55461,12
2017,4018,0,0,7415,0
2017,3849,0,0,42120,14
2017,9133,0,0,64620,13
2017,3844,0,0,82000,14
2017,NA,NA,NA,NA,NA
2017,3074,0,0,40424,12
2017,3616,0,0,21647,12
2017,2579,0,0,14450,10
2017,2718,0,0,13000,12
2017,3617,8000,0,21780,13
2017,2644,0,0,39672,10
2017,3614,0,0,105167,12
2017,3431,0,0,45760,11
2017,NA,NA,NA,NA,NA
2017,3136,0,0,9600,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,7570,0,0,43408,17
2017,8618,0,0,89932,17
2017,4613,0,0,1200,17
2017,9327,0,0,50,16
2017,9231,15000,0,51000,17
2017,NA,NA,NA,NA,NA
2017,6303,0,0,13000,12
2017,5561,2000,0,101989,16
2017,4793,0,0,31400,16
2017,4941,0,0,39600,12
2017,6704,0,0,25000,12
2017,6678,0,0,26000,15
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,6296,0,0,69847,12
2017,NA,NA,NA,NA,NA
2017,4945,0,0,44000,14
2017,6519,0,0,64022,12
2017,7253,0,0,9150,7
2017,6552,0,0,76340,12
2017,7656,0,0,25749,12
2017,6607,0,0,19470,12
2017,8222,3300,0,71030,17
2017,6713,0,0,100450,12
2017,8938,0,0,65600,12
2017,8903,0,0,105950,12
2017,7577,0,0,37780,14
2017,3796,1600,0,43000,13
2017,7803,0,0,20000,12
2017,8329,6000,0,182000,16
2017,8256,0,0,153000,12
2017,8280,0,0,60950,14
2017,NA,NA,NA,NA,NA
2017,8564,0,0,65370,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,7196,0,0,8796,11
2017,5672,0,0,16550,11
2017,7170,0,0,36000,13
2017,7302,0,0,82547,11
2017,NA,NA,NA,NA,NA
2017,7732,0,0,39300,12
2017,6819,0,0,28000,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,7243,0,0,9336,11
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,8344,0,0,75050,12
2017,7601,0,0,3100,12
2017,7465,0,0,76000,11
2017,NA,NA,NA,NA,NA
2017,9254,0,0,140000,13
2017,NA,NA,NA,NA,NA
2017,5818,0,0,55760,12
2017,7920,0,0,48290,12
2017,6855,0,0,72724,12
2017,8421,0,0,0,99
2017,NA,NA,NA,NA,NA
2017,5037,9999999,0,50600,15
2017,5088,0,0,29720,16
2017,5583,3000,0,63005,17
2017,NA,NA,NA,NA,NA
2017,4695,0,0,21354,13
2017,7147,0,0,32000,13
2017,6036,15000,0,64980,16
2017,5978,33000,600,158010,13
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,8001,0,0,12576,10
2017,8296,0,0,24400,10
2017,7998,5000,0,42072,12
2017,7784,0,0,46908,11
2017,NA,NA,NA,NA,NA
2017,4500,0,0,43050,12
2017,5721,5200,0,74985,10
2017,NA,NA,NA,NA,NA
2017,6222,0,500,69137,12
2017,7587,0,0,99643,9
2017,5489,10000,0,54005,17
2017,5595,0,0,8796,10
2017,7268,0,0,52387,14
2017,5459,0,0,8820,11
2017,7678,0,0,0,11
2017,6702,600,0,40047,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,7669,0,0,23000,13
2017,7471,0,0,17964,10
2017,5624,0,0,51810,16
2017,9090,0,500,28750,12
2017,5391,0,0,62608,11
2017,7250,0,0,3590,11
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4624,0,0,10095,8
2017,4304,0,0,21708,12
2017,4078,0,0,8796,11
2017,NA,NA,NA,NA,NA
2017,4130,0,0,66926,14
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5415,0,0,14000,13
2017,4434,0,0,50500,12
2017,5241,0,0,50540,11
2017,1646,10000,0,37048,13
2017,1715,0,0,53000,12
2017,1729,0,0,14400,12
2017,1664,1950,0,47532,12
2017,1611,0,0,27340,12
2017,1671,0,0,10944,8
2017,NA,NA,NA,NA,NA
2017,1702,0,0,53448,14
2017,1591,0,0,4500,13
2017,NA,NA,NA,NA,NA
2017,1573,10000,0,25776,12
2017,2538,500,0,50896,99
2017,1829,0,0,24200,15
2017,1648,800,0,14000,15
2017,6189,0,0,24000,12
2017,8617,0,0,81830,16
2017,NA,NA,NA,NA,NA
2017,9562,0,0,81431,17
2017,NA,NA,NA,NA,NA
2017,8328,1500,0,192472,14
2017,8013,0,0,83784,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5212,0,0,46200,14
2017,6783,0,0,63841,12
2017,6834,0,0,95000,15
2017,4795,0,0,38760,14
2017,4390,0,0,32400,13
2017,NA,NA,NA,NA,NA
2017,4011,1500,0,99100,13
2017,8196,500,0,49050,14
2017,NA,NA,NA,NA,NA
2017,293,0,0,40000,13
2017,NA,NA,NA,NA,NA
2017,811,0,0,4500,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,3752,0,0,56600,12
2017,3351,0,0,60000,15
2017,3281,0,0,54824,12
2017,6345,130,0,21228,12
2017,5753,0,0,5328,12
2017,6881,0,0,12425,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,8777,0,0,63600,11
2017,4918,0,0,21011,12
2017,4190,0,0,22000,12
2017,4747,0,0,26000,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5320,0,0,71534,10
2017,4458,0,0,30000,10
2017,4999,0,0,24000,12
2017,NA,NA,NA,NA,NA
2017,4961,0,0,34000,16
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5003,0,0,8820,14
2017,6741,0,0,115000,14
2017,5736,0,0,57692,12
2017,4988,0,0,63000,12
2017,NA,NA,NA,NA,NA
2017,1542,700,0,30058,11
2017,2068,700,0,37058,15
2017,2143,0,0,36480,14
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,7658,0,0,55080,12
2017,9060,0,0,17000,12
2017,7560,0,0,25000,11
2017,6409,0,0,60000,14
2017,7127,0,0,1200,12
2017,6786,0,0,29000,15
2017,NA,NA,NA,NA,NA
2017,5612,0,0,111694,17
2017,6469,0,0,65300,15
2017,7655,0,0,33996,12
2017,4002,0,0,8808,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5338,0,0,27550,12
2017,7317,0,0,61941,12
2017,7554,0,0,7704,11
2017,7383,0,0,31000,15
2017,8379,0,0,40000,14
2017,6209,0,0,28500,13
2017,5430,0,0,37147,11
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5195,0,0,8820,11
2017,7332,0,0,69600,12
2017,6566,0,0,15080,11
2017,NA,NA,NA,NA,NA
2017,5278,0,0,22455,11
2017,6719,0,0,60000,15
2017,6812,5000,0,44002,16
2017,5586,0,0,32347,11
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,9277,0,0,14200,14
2017,5418,0,0,18200,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,8201,0,0,25800,15
2017,7737,0,0,40000,17
2017,5151,0,0,18048,14
2017,7762,0,0,31786,14
2017,7815,0,0,60000,14
2017,7452,0,0,30847,11
2017,6023,0,0,15760,12
2017,6828,0,0,120000,16
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,2765,8000,0,60640,11
2017,2798,800,0,63180,12
2017,NA,NA,NA,NA,NA
2017,3094,0,0,120000,12
2017,2781,0,0,98440,12
2017,3603,0,0,12620,12
2017,NA,NA,NA,NA,NA
2017,3484,0,0,82000,10
2017,3034,0,0,125000,14
2017,4802,500,0,176200,17
2017,NA,NA,NA,NA,NA
2017,420,0,0,33000,14
2017,526,0,0,30000,12
2017,NA,NA,NA,NA,NA
2017,722,0,0,46500,13
2017,3287,900,0,74154,14
2017,3270,0,0,40060,15
2017,NA,NA,NA,NA,NA
2017,3231,0,0,69600,14
2017,3455,0,0,12050,14
2017,3144,0,0,63000,16
2017,3249,2000,0,62016,17
2017,2733,0,0,32600,14
2017,170,0,0,82002,17
2017,NA,NA,NA,NA,NA
2017,3999,400,0,38627,16
2017,3949,2500,0,35867,16
2017,3963,0,0,1206,13
2017,8741,0,0,120020,16
2017,4707,0,0,26000,16
2017,5022,1500,0,38800,15
2017,8554,0,0,30000,15
2017,8081,0,0,9500,16
2017,NA,NA,NA,NA,NA
2017,3935,4000,0,48047,16
2017,3922,0,0,72600,16
2017,7979,5000,0,40005,17
2017,6524,0,0,79000,16
2017,9247,3000,0,69500,16
2017,7395,0,0,76011,17
2017,5265,0,0,100000,13
2017,NA,NA,NA,NA,NA
2017,8067,0,0,42183,14
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,4998,0,0,22931,12
2017,8467,5000,0,124700,14
2017,4978,0,0,98000,16
2017,NA,NA,NA,NA,NA
2017,8330,0,0,65000,13
2017,5777,4000,0,152100,17
2017,9577,5000,0,60000,13
2017,1309,0,0,15380,13
2017,1288,2500,0,53345,13
2017,2417,3000,0,69070,17
2017,NA,NA,NA,NA,NA
2017,1303,0,0,50600,15
2017,NA,NA,NA,NA,NA
2017,2088,10000,0,199040,14
2017,1479,7000,0,76000,16
2017,NA,NA,NA,NA,NA
2017,6013,7600,0,37201,6
2017,6019,0,0,18000,12
2017,5321,0,0,4000,12
2017,9551,0,0,31500,10
2017,5414,0,0,75047,11
2017,4884,0,0,19300,12
2017,5267,12500,0,59438,12
2017,NA,NA,NA,NA,NA
2017,836,24000,0,108441,16
2017,NA,NA,NA,NA,NA
2017,6715,0,0,8256,99
2017,5890,0,0,18384,9
2017,NA,NA,NA,NA,NA
2017,6716,0,0,0,10
2017,NA,NA,NA,NA,NA
2017,6722,15000,0,54700,13
2017,8100,0,0,41488,16
2017,7823,0,0,27000,10
2017,8062,0,0,0,15
2017,NA,NA,NA,NA,NA
2017,6459,0,0,9620,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,8109,0,0,5200,13
2017,6369,0,0,11200,14
2017,6330,0,0,18630,14
2017,6627,0,0,32000,11
2017,6391,0,0,111740,13
2017,7536,1000,0,87400,12
2017,9426,0,0,25947,12
2017,NA,NA,NA,NA,NA
2017,5034,0,0,38000,12
2017,6547,10000,0,93220,11
2017,9030,0,0,30012,13
2017,7504,0,0,64963,16
2017,8378,0,0,30100,12
2017,5862,0,0,57010,13
2017,NA,NA,NA,NA,NA
2017,7202,0,0,6144,11
2017,5590,0,0,19216,12
2017,8756,0,0,54060,12
2017,6538,0,0,7836,10
2017,7025,0,0,8270,16
2017,5829,0,0,18000,12
2017,6959,10000,0,22191,13
2017,6643,0,0,100000,13
2017,6195,0,0,20000,14
2017,6613,0,0,0,10
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,6357,0,0,17472,13
2017,6134,0,0,42050,16
2017,NA,NA,NA,NA,NA
2017,6091,4000,0,19716,10
2017,5962,0,0,68000,17
2017,7765,8000,0,80000,12
2017,6353,0,0,10920,12
2017,NA,NA,NA,NA,NA
2017,4027,0,0,1693,12
2017,7159,0,0,72050,13
2017,4036,0,0,16150,11
2017,7624,0,0,8796,11
2017,6272,0,0,27000,13
2017,8841,0,0,30050,12
2017,7161,0,0,24000,15
2017,NA,NA,NA,NA,NA
2017,6981,0,0,24340,12
2017,7659,0,0,15476,11
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,6860,4000,0,58400,12
2017,4425,0,0,41216,13
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,6211,20000,0,81000,11
2017,9059,900,0,56000,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,771,1500,0,38050,17
2017,688,0,0,8160,13
2017,704,0,0,0,14
2017,754,6000,0,77000,13
2017,2956,0,0,53000,13
2017,2670,12000,0,103044,12
2017,2879,4000,0,49630,14
2017,3301,0,0,650,12
2017,2541,0,0,-203,16
2017,3213,4000,0,50392,15
2017,3393,0,0,26597,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,196,0,0,50120,17
2017,3627,0,0,24492,9
2017,3670,0,0,54235,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,2185,10000,0,34000,12
2017,NA,NA,NA,NA,NA
2017,1481,7500,0,54694,15
2017,1623,0,0,29000,13
2017,NA,NA,NA,NA,NA
2017,2252,3000,0,38000,16
2017,1652,0,0,76108,12
2017,NA,NA,NA,NA,NA
2017,1519,0,0,62000,13
2017,719,0,0,8796,11
2017,646,0,0,17544,10
2017,632,0,0,8760,12
2017,706,0,0,11400,11
2017,740,0,0,25100,11
2017,751,0,0,700,11
2017,4966,0,0,85323,11
2017,7891,0,6000,43415,14
2017,6119,0,0,14000,14
2017,7596,0,0,38000,15
2017,5683,0,0,22186,11
2017,9215,0,0,6300,13
2017,7865,10000,0,121000,17
2017,8864,0,0,73400,10
2017,6438,0,0,23293,11
2017,3907,0,0,59031,12
2017,7000,0,0,65050,12
2017,7529,1200,0,41897,11
2017,7982,0,0,27650,11
2017,9024,0,0,18200,9
2017,NA,NA,NA,NA,NA
2017,5838,0,0,13048,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,3795,0,0,25000,12
2017,7053,0,0,14400,11
2017,7779,0,0,38892,12
2017,3768,0,0,22556,12
2017,4299,0,0,14460,12
2017,6598,0,0,39479,12
2017,4060,0,0,37938,12
2017,5935,0,0,10570,12
2017,5908,0,0,28000,12
2017,6953,4000,0,108000,17
2017,7607,0,0,147000,13
2017,8503,0,0,68000,16
2017,8002,0,0,120560,16
2017,6513,0,0,55273,16
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,1742,0,0,41100,16
2017,1199,900,0,19004,15
2017,2171,5000,0,61100,16
2017,5019,0,0,23750,10
2017,7500,0,0,10100,12
2017,NA,NA,NA,NA,NA
2017,1314,0,0,40100,12
2017,2414,0,0,10824,12
2017,1076,5000,0,12800,15
2017,5405,8000,0,126800,13
2017,7597,0,0,147500,15
2017,4983,0,0,157000,13
2017,4897,3000,0,72000,17
2017,6535,16000,0,129300,16
2017,5432,0,0,19307,12
2017,9027,0,0,82000,13
2017,9511,0,0,34872,13
2017,1945,1500,0,73200,13
2017,2138,0,0,77136,15
2017,NA,NA,NA,NA,NA
2017,2293,500,0,35610,16
2017,2273,3000,0,31240,15
2017,NA,NA,NA,NA,NA
2017,947,0,0,128400,12
2017,5364,0,0,45367,13
2017,8480,0,0,46280,9
2017,8535,0,0,56447,14
2017,4627,0,0,21000,11
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5146,0,0,58535,11
2017,5708,0,0,56645,14
2017,6994,0,0,87000,10
2017,7014,0,0,39420,12
2017,NA,NA,NA,NA,NA
2017,2583,0,0,54588,13
2017,3562,0,0,60000,16
2017,6960,0,0,12400,2
2017,3995,0,0,7536,12
2017,8250,0,0,13000,12
2017,3876,0,0,10104,11
2017,4042,0,0,37000,14
2017,NA,NA,NA,NA,NA
2017,2401,0,0,63500,99
2017,2328,0,0,40124,13
2017,1550,0,0,42000,12
2017,2002,0,0,40000,15
2017,2528,0,0,98815,12
2017,2075,0,0,60000,16
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,1395,125,0,55400,12
2017,1992,2000,0,74000,16
2017,9549,0,0,111600,12
2017,4587,0,0,32415,12
2017,1994,0,0,42144,12
2017,1970,0,0,38799,12
2017,2392,0,0,32000,12
2017,2000,8000,0,67555,12
2017,1592,0,0,40000,11
2017,1587,0,0,35000,10
2017,NA,NA,NA,NA,NA
2017,2440,0,0,4030,11
2017,1575,300,0,94762,14
2017,1610,400,0,20100,15
2017,2145,0,0,15348,12
2017,1672,0,0,19986,12
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,9514,1800,0,50050,99
2017,5496,0,0,120250,14
2017,7002,15000,0,153875,16
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5982,30000,0,253683,16
2017,6825,0,0,40700,13
2017,6440,0,0,254000,12
2017,NA,NA,NA,NA,NA
2017,4997,5000,300,13205,12
2017,7303,0,0,22932,9
2017,7968,0,0,11300,10
2017,NA,NA,NA,NA,NA
2017,8497,0,0,26838,8
2017,8147,10000,0,43240,10
2017,9218,11000,0,54892,14
2017,NA,NA,NA,NA,NA
2017,NA,NA,NA,NA,NA
2017,5207,0,0,12700,16
2017,8649,5500,0,19363,17
2017,8510,0,0,2942,13
2017,4887,0,0,24050,12
